transaction_id,transaction_date,transaction_time,store_location,product_category,product_type,unit_price,quantity,total_sales
1716,2024-04-03,07:22:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
1717,2024-04-03,06:40:00,Downtown,Tea,Chai Latte,4.1,1,4.1
1718,2024-04-03,12:12:00,Uptown Mall,Tea,Herbal Blend,3.1,1,3.1
1719,2024-04-03,15:24:00,Downtown,Coffee,Americano,3.25,1,3.25
1720,2024-04-03,18:57:00,Riverside,Coffee,Americano,3.25,1,3.25
1721,2024-04-03,13:01:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
1722,2024-04-03,18:38:00,Riverside,Coffee,Americano,3.25,1,3.25
1723,2024-04-03,18:58:00,Downtown,Coffee,Mocha,4.75,1,4.75
1724,2024-04-03,15:29:00,Downtown,Bakery,Croissant,3.5,1,3.5
1725,2024-04-03,16:58:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
1726,2024-04-03,15:42:00,Downtown,Coffee,Espresso,2.75,1,2.75
1727,2024-04-03,10:21:00,Riverside,Tea,Earl Grey,3.0,1,3.0
1728,2024-04-03,14:34:00,Downtown,Coffee,Mocha,4.75,1,4.75
1729,2024-04-03,19:26:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
1730,2024-04-03,08:58:00,Riverside,Bakery,Croissant,3.5,1,3.5
1731,2024-04-03,15:15:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
1732,2024-04-03,10:19:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
1733,2024-04-04,15:06:00,Downtown,Coffee,Latte,4.25,1,4.25
1734,2024-04-04,10:15:00,Riverside,Coffee,Mocha,4.75,1,4.75
1735,2024-04-04,18:29:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
1736,2024-04-04,08:02:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
1737,2024-04-04,15:07:00,Riverside,Tea,Earl Grey,3.0,1,3.0
1738,2024-04-04,12:50:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
1739,2024-04-04,19:02:00,Downtown,Tea,Earl Grey,3.0,1,3.0
1740,2024-04-04,13:02:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
1741,2024-04-04,07:16:00,Downtown,Merchandise,Gift Card,25.0,2,50.0
1742,2024-04-04,15:47:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
1743,2024-04-04,12:39:00,Riverside,Coffee,Latte,4.25,1,4.25
1744,2024-04-04,07:47:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
1745,2024-04-04,16:57:00,Downtown,Tea,Earl Grey,3.0,1,3.0
1746,2024-04-04,14:30:00,Riverside,Coffee,Cold Brew,4.5,2,9.0
1747,2024-04-04,19:49:00,Riverside,Coffee,Mocha,4.75,1,4.75
1748,2024-04-04,19:25:00,Downtown,Coffee,Mocha,4.75,1,4.75
1749,2024-04-05,19:48:00,Downtown,Merchandise,Gift Card,25.0,2,50.0
1750,2024-04-05,15:23:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
1751,2024-04-05,17:43:00,Downtown,Tea,Green Tea,3.0,1,3.0
1752,2024-04-05,17:17:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
1753,2024-04-05,08:08:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
1754,2024-04-05,07:37:00,Downtown,Coffee,Latte,4.25,1,4.25
1755,2024-04-05,15:08:00,Riverside,Coffee,Espresso,2.75,1,2.75
1756,2024-04-05,18:17:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,1,14.5
1757,2024-04-05,14:36:00,Downtown,Tea,Earl Grey,3.0,2,6.0
1758,2024-04-05,11:15:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
1759,2024-04-05,07:53:00,Riverside,Merchandise,Reusable Cup,9.0,1,9.0
1760,2024-04-05,15:30:00,Uptown Mall,Coffee,Cold Brew,4.5,2,9.0
1761,2024-04-05,06:29:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
1762,2024-04-05,15:53:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
1763,2024-04-05,18:08:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
1764,2024-04-05,14:46:00,Downtown,Merchandise,Gift Card,25.0,3,75.0
1765,2024-04-05,19:11:00,Uptown Mall,Merchandise,Reusable Cup,9.0,1,9.0
1766,2024-04-05,10:51:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
1767,2024-04-05,07:39:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
1768,2024-04-05,19:16:00,Downtown,Tea,Herbal Blend,3.1,2,6.2
1769,2024-04-05,15:24:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
1770,2024-04-05,13:43:00,Riverside,Tea,Herbal Blend,3.1,2,6.2
1771,2024-04-06,13:45:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
1772,2024-04-06,14:16:00,Downtown,Coffee,Americano,3.25,1,3.25
1773,2024-04-06,16:29:00,Downtown,Coffee,Mocha,4.75,1,4.75
1774,2024-04-06,19:41:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
1775,2024-04-06,12:00:00,Uptown Mall,Tea,Chai Latte,4.1,1,4.1
1776,2024-04-06,12:34:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
1777,2024-04-06,18:27:00,Uptown Mall,Coffee,Latte,4.25,2,8.5
1778,2024-04-06,16:29:00,Riverside,Coffee,Cold Brew,4.5,3,13.5
1779,2024-04-06,19:54:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
1780,2024-04-06,14:53:00,Downtown,Merchandise,12oz Mug,12.0,1,12.0
1781,2024-04-06,08:13:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
1782,2024-04-06,19:26:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
1783,2024-04-06,06:25:00,Riverside,Coffee,Cappuccino,4.0,3,12.0
1784,2024-04-06,12:45:00,Riverside,Coffee,Cappuccino,4.0,3,12.0
1785,2024-04-06,14:59:00,Downtown,Coffee,Espresso,2.75,3,8.25
1786,2024-04-06,07:32:00,Downtown,Tea,Chai Latte,4.1,1,4.1
1787,2024-04-07,08:08:00,Downtown,Merchandise,12oz Mug,12.0,1,12.0
1788,2024-04-07,18:59:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
1789,2024-04-07,07:13:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
1790,2024-04-07,12:44:00,Riverside,Coffee,Mocha,4.75,1,4.75
1791,2024-04-07,06:11:00,Uptown Mall,Tea,Chai Latte,4.1,1,4.1
1792,2024-04-07,15:15:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
1793,2024-04-07,07:47:00,Riverside,Bakery,Bagel,2.75,2,5.5
1794,2024-04-07,11:22:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
1795,2024-04-07,08:24:00,Downtown,Bakery,Bagel,2.75,2,5.5
1796,2024-04-07,19:26:00,Riverside,Tea,Chai Latte,4.1,1,4.1
1797,2024-04-07,17:03:00,Downtown,Merchandise,12oz Mug,12.0,2,24.0
1798,2024-04-07,12:46:00,Downtown,Tea,Chai Latte,4.1,1,4.1
1799,2024-04-07,09:45:00,Downtown,Coffee,Latte,4.25,1,4.25
1800,2024-04-07,19:12:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
1801,2024-04-07,13:31:00,Riverside,Coffee,Americano,3.25,1,3.25
1802,2024-04-07,09:52:00,Downtown,Tea,Herbal Blend,3.1,3,9.3
1803,2024-04-07,10:11:00,Riverside,Coffee,Latte,4.25,1,4.25
1804,2024-04-07,11:40:00,Riverside,Coffee,Latte,4.25,1,4.25
1805,2024-04-07,08:42:00,Uptown Mall,Merchandise,Gift Card,25.0,1,25.0
1806,2024-04-07,08:04:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
1807,2024-04-07,14:50:00,Downtown,Tea,Green Tea,3.0,1,3.0
1808,2024-04-07,09:02:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
1809,2024-04-07,11:24:00,Riverside,Merchandise,Gift Card,25.0,1,25.0
1810,2024-04-07,06:06:00,Uptown Mall,Tea,Herbal Blend,3.1,2,6.2
1811,2024-04-07,13:27:00,Downtown,Merchandise,12oz Mug,12.0,1,12.0
1812,2024-04-07,08:58:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
1813,2024-04-07,10:40:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
1814,2024-04-08,19:45:00,Uptown Mall,Tea,Chai Latte,4.1,1,4.1
1815,2024-04-08,07:03:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
1816,2024-04-08,11:56:00,Downtown,Tea,Green Tea,3.0,2,6.0
1817,2024-04-08,08:16:00,Downtown,Coffee,Cold Brew,4.5,2,9.0
1818,2024-04-08,08:08:00,Riverside,Tea,Green Tea,3.0,2,6.0
1819,2024-04-08,10:36:00,Uptown Mall,Coffee,Latte,4.25,2,8.5
1820,2024-04-08,18:45:00,Riverside,Coffee,Mocha,4.75,1,4.75
1821,2024-04-08,08:59:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
1822,2024-04-08,08:29:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
1823,2024-04-08,07:08:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
1824,2024-04-08,15:36:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
1825,2024-04-08,13:22:00,Downtown,Bakery,Croissant,3.5,1,3.5
1826,2024-04-08,19:36:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
1827,2024-04-08,17:20:00,Riverside,Coffee,Mocha,4.75,1,4.75
1828,2024-04-08,19:39:00,Downtown,Coffee,Latte,4.25,1,4.25
1829,2024-04-08,16:55:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
1830,2024-04-09,07:30:00,Downtown,Tea,Chai Latte,4.1,1,4.1
1831,2024-04-09,11:44:00,Downtown,Coffee,Espresso,2.75,2,5.5
1832,2024-04-09,07:27:00,Downtown,Bakery,Croissant,3.5,2,7.0
1833,2024-04-09,11:56:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
1834,2024-04-09,08:23:00,Downtown,Coffee,Espresso,2.75,1,2.75
1835,2024-04-09,16:25:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
1836,2024-04-09,17:53:00,Downtown,Coffee,Cold Brew,4.5,3,13.5
1837,2024-04-09,10:21:00,Riverside,Coffee,Latte,4.25,1,4.25
1838,2024-04-09,16:25:00,Downtown,Bakery,Bagel,2.75,1,2.75
1839,2024-04-09,06:45:00,Uptown Mall,Coffee,Mocha,4.75,2,9.5
1840,2024-04-09,15:48:00,Riverside,Tea,Green Tea,3.0,1,3.0
1841,2024-04-09,14:10:00,Riverside,Coffee,Espresso,2.75,1,2.75
1842,2024-04-09,11:06:00,Downtown,Tea,Green Tea,3.0,2,6.0
1843,2024-04-09,08:55:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
1844,2024-04-09,10:37:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
1845,2024-04-09,06:43:00,Uptown Mall,Coffee,Espresso,2.75,2,5.5
1846,2024-04-09,14:47:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
1847,2024-04-09,18:42:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
1848,2024-04-10,11:51:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
1849,2024-04-10,10:07:00,Downtown,Bakery,Croissant,3.5,1,3.5
1850,2024-04-10,08:32:00,Riverside,Coffee,Latte,4.25,1,4.25
1851,2024-04-10,11:24:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,2,5.0
1852,2024-04-10,13:35:00,Downtown,Coffee,Espresso,2.75,1,2.75
1853,2024-04-10,10:34:00,Downtown,Coffee,Latte,4.25,3,12.75
1854,2024-04-10,15:04:00,Downtown,Tea,Green Tea,3.0,1,3.0
1855,2024-04-10,15:32:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
1856,2024-04-10,17:40:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
1857,2024-04-10,19:49:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,2,5.0
1858,2024-04-10,18:08:00,Riverside,Bakery,Bagel,2.75,1,2.75
1859,2024-04-10,10:05:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
1860,2024-04-10,17:13:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
1861,2024-04-10,15:58:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
1862,2024-04-10,17:34:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
1863,2024-04-10,12:52:00,Riverside,Coffee,Americano,3.25,1,3.25
1864,2024-04-10,16:24:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
1865,2024-04-10,15:18:00,Downtown,Coffee,Mocha,4.75,1,4.75
1866,2024-04-10,18:37:00,Downtown,Coffee,Mocha,4.75,1,4.75
1867,2024-04-10,19:56:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
1868,2024-04-10,19:18:00,Downtown,Coffee,Latte,4.25,1,4.25
1869,2024-04-10,15:33:00,Uptown Mall,Bakery,Bagel,2.75,1,2.75
1870,2024-04-11,09:39:00,Riverside,Tea,Earl Grey,3.0,2,6.0
1871,2024-04-11,13:18:00,Downtown,Coffee,Espresso,2.75,1,2.75
1872,2024-04-11,17:01:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
1873,2024-04-11,17:48:00,Downtown,Coffee,Americano,3.25,1,3.25
1874,2024-04-11,14:49:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
1875,2024-04-11,17:17:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,2,5.0
1876,2024-04-11,13:55:00,Downtown,Bakery,Bagel,2.75,1,2.75
1877,2024-04-11,14:08:00,Downtown,Bakery,Bagel,2.75,1,2.75
1878,2024-04-11,18:01:00,Uptown Mall,Tea,Herbal Blend,3.1,1,3.1
1879,2024-04-11,14:17:00,Downtown,Coffee,Mocha,4.75,1,4.75
1880,2024-04-11,13:51:00,Downtown,Coffee,Americano,3.25,2,6.5
1881,2024-04-11,13:00:00,Downtown,Coffee,Cold Brew,4.5,2,9.0
1882,2024-04-11,19:33:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
1883,2024-04-11,11:21:00,Downtown,Tea,Green Tea,3.0,2,6.0
1884,2024-04-11,09:41:00,Riverside,Bakery,Croissant,3.5,2,7.0
1885,2024-04-11,14:58:00,Downtown,Coffee,Americano,3.25,1,3.25
1886,2024-04-11,17:06:00,Uptown Mall,Bakery,Bagel,2.75,1,2.75
1887,2024-04-12,14:00:00,Downtown,Coffee,Espresso,2.75,1,2.75
1888,2024-04-12,10:54:00,Riverside,Merchandise,Gift Card,25.0,1,25.0
1889,2024-04-12,10:36:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
1890,2024-04-12,15:21:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
1891,2024-04-12,18:52:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
1892,2024-04-12,18:27:00,Downtown,Coffee,Mocha,4.75,1,4.75
1893,2024-04-12,17:41:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
1894,2024-04-12,19:26:00,Downtown,Tea,Earl Grey,3.0,2,6.0
1895,2024-04-12,14:15:00,Riverside,Coffee,Mocha,4.75,1,4.75
1896,2024-04-12,14:18:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
1897,2024-04-12,12:08:00,Downtown,Bakery,Croissant,3.5,1,3.5
1898,2024-04-12,14:23:00,Downtown,Coffee,Mocha,4.75,1,4.75
1899,2024-04-12,10:46:00,Riverside,Coffee,Mocha,4.75,1,4.75
1900,2024-04-12,11:45:00,Riverside,Tea,Earl Grey,3.0,1,3.0
1901,2024-04-12,12:39:00,Downtown,Coffee,Espresso,2.75,3,8.25
1902,2024-04-12,16:15:00,Downtown,Coffee,Espresso,2.75,1,2.75
1903,2024-04-12,18:04:00,Downtown,Bakery,Croissant,3.5,1,3.5
1904,2024-04-12,13:52:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
1905,2024-04-12,07:11:00,Riverside,Merchandise,Reusable Cup,9.0,1,9.0
1906,2024-04-12,06:15:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
1907,2024-04-13,13:55:00,Downtown,Bakery,Croissant,3.5,1,3.5
1908,2024-04-13,15:15:00,Downtown,Coffee,Americano,3.25,1,3.25
1909,2024-04-13,06:13:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
1910,2024-04-13,19:22:00,Riverside,Coffee,Espresso,2.75,1,2.75
1911,2024-04-13,12:36:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
1912,2024-04-13,09:20:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
1913,2024-04-13,12:19:00,Downtown,Coffee,Americano,3.25,1,3.25
1914,2024-04-13,10:55:00,Downtown,Coffee,Latte,4.25,3,12.75
1915,2024-04-13,12:14:00,Riverside,Tea,Chai Latte,4.1,1,4.1
1916,2024-04-13,14:59:00,Downtown,Coffee,Mocha,4.75,1,4.75
1917,2024-04-13,16:48:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
1918,2024-04-13,11:36:00,Uptown Mall,Tea,Herbal Blend,3.1,1,3.1
1919,2024-04-13,09:46:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
1920,2024-04-13,16:30:00,Downtown,Coffee,Latte,4.25,2,8.5
1921,2024-04-13,06:13:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
1922,2024-04-13,09:06:00,Downtown,Coffee,Espresso,2.75,1,2.75
1923,2024-04-13,08:08:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
1924,2024-04-13,14:02:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
1925,2024-04-13,07:23:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
1926,2024-04-13,14:03:00,Riverside,Coffee,Espresso,2.75,1,2.75
1927,2024-04-14,17:43:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
1928,2024-04-14,18:06:00,Downtown,Coffee,Cappuccino,4.0,3,12.0
1929,2024-04-14,06:31:00,Downtown,Coffee,Espresso,2.75,1,2.75
1930,2024-04-14,16:45:00,Riverside,Coffee,Mocha,4.75,1,4.75
1931,2024-04-14,11:00:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
1932,2024-04-14,16:41:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
1933,2024-04-14,17:32:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
1934,2024-04-14,17:52:00,Downtown,Coffee,Cold Brew,4.5,2,9.0
1935,2024-04-14,08:23:00,Downtown,Coffee,Latte,4.25,1,4.25
1936,2024-04-14,07:50:00,Riverside,Tea,Green Tea,3.0,1,3.0
1937,2024-04-14,18:59:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
1938,2024-04-14,07:29:00,Riverside,Coffee,Mocha,4.75,2,9.5
1939,2024-04-14,13:26:00,Uptown Mall,Tea,Herbal Blend,3.1,1,3.1
1940,2024-04-14,09:34:00,Downtown,Bakery,Croissant,3.5,1,3.5
1941,2024-04-14,07:13:00,Riverside,Coffee,Mocha,4.75,1,4.75
1942,2024-04-14,10:14:00,Uptown Mall,Tea,Chai Latte,4.1,2,8.2
1943,2024-04-14,14:33:00,Riverside,Coffee,Mocha,4.75,1,4.75
1944,2024-04-14,14:09:00,Downtown,Coffee,Americano,3.25,1,3.25
1945,2024-04-14,19:12:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
1946,2024-04-14,06:55:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
1947,2024-04-14,10:35:00,Uptown Mall,Bakery,Bagel,2.75,3,8.25
1948,2024-04-14,10:12:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,2,29.0
1949,2024-04-14,07:24:00,Riverside,Bakery,Bagel,2.75,1,2.75
1950,2024-04-14,18:31:00,Riverside,Bakery,Bagel,2.75,2,5.5
1951,2024-04-14,06:03:00,Riverside,Coffee,Mocha,4.75,2,9.5
1952,2024-04-14,13:34:00,Downtown,Coffee,Americano,3.25,1,3.25
1953,2024-04-14,14:41:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
1954,2024-04-14,08:01:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
1955,2024-04-14,16:47:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
1956,2024-04-15,16:35:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
1957,2024-04-15,18:19:00,Downtown,Coffee,Latte,4.25,2,8.5
1958,2024-04-15,19:51:00,Riverside,Coffee,Latte,4.25,1,4.25
1959,2024-04-15,12:28:00,Downtown,Coffee,Americano,3.25,1,3.25
1960,2024-04-15,08:52:00,Downtown,Tea,Chai Latte,4.1,1,4.1
1961,2024-04-15,06:02:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
1962,2024-04-15,08:43:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
1963,2024-04-15,06:42:00,Downtown,Tea,Green Tea,3.0,1,3.0
1964,2024-04-15,13:02:00,Uptown Mall,Tea,Green Tea,3.0,1,3.0
1965,2024-04-15,16:31:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
1966,2024-04-15,19:19:00,Downtown,Coffee,Espresso,2.75,1,2.75
1967,2024-04-15,18:20:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
1968,2024-04-15,07:48:00,Downtown,Coffee,Mocha,4.75,1,4.75
1969,2024-04-15,11:44:00,Riverside,Coffee,Mocha,4.75,1,4.75
1970,2024-04-15,15:32:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
1971,2024-04-16,15:44:00,Downtown,Bakery,Bagel,2.75,1,2.75
1972,2024-04-16,12:43:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
1973,2024-04-16,18:36:00,Downtown,Coffee,Mocha,4.75,1,4.75
1974,2024-04-16,19:56:00,Uptown Mall,Coffee,Americano,3.25,2,6.5
1975,2024-04-16,10:56:00,Downtown,Coffee,Latte,4.25,1,4.25
1976,2024-04-16,06:29:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
1977,2024-04-16,11:26:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
1978,2024-04-16,13:40:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
1979,2024-04-16,16:39:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
1980,2024-04-16,09:28:00,Riverside,Tea,Chai Latte,4.1,1,4.1
1981,2024-04-16,19:30:00,Downtown,Coffee,Americano,3.25,1,3.25
1982,2024-04-16,13:57:00,Downtown,Merchandise,Gift Card,25.0,2,50.0
1983,2024-04-16,16:04:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
1984,2024-04-16,16:51:00,Riverside,Merchandise,Reusable Cup,9.0,1,9.0
1985,2024-04-17,17:30:00,Riverside,Tea,Herbal Blend,3.1,1,3.1
1986,2024-04-17,07:23:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,1,14.5
1987,2024-04-17,07:49:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
1988,2024-04-17,07:58:00,Riverside,Bakery,Bagel,2.75,1,2.75
1989,2024-04-17,09:39:00,Downtown,Bakery,Croissant,3.5,1,3.5
1990,2024-04-17,18:32:00,Riverside,Bakery,Croissant,3.5,1,3.5
1991,2024-04-17,12:03:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
1992,2024-04-17,09:39:00,Downtown,Merchandise,Ground Coffee Bag,14.5,2,29.0
1993,2024-04-17,17:36:00,Uptown Mall,Bakery,Bagel,2.75,1,2.75
1994,2024-04-17,08:31:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
1995,2024-04-17,06:31:00,Downtown,Bakery,Bagel,2.75,1,2.75
1996,2024-04-17,10:27:00,Downtown,Coffee,Mocha,4.75,2,9.5
1997,2024-04-17,13:54:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
1998,2024-04-17,15:36:00,Downtown,Coffee,Espresso,2.75,1,2.75
1999,2024-04-17,09:39:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
2000,2024-04-17,06:55:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
2001,2024-04-17,18:11:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
2002,2024-04-17,13:55:00,Riverside,Bakery,Croissant,3.5,2,7.0
2003,2024-04-18,09:21:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
2004,2024-04-18,10:40:00,Downtown,Tea,Green Tea,3.0,1,3.0
2005,2024-04-18,13:07:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
2006,2024-04-18,06:34:00,Riverside,Tea,Earl Grey,3.0,1,3.0
2007,2024-04-18,18:01:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
2008,2024-04-18,17:55:00,Downtown,Coffee,Americano,3.25,1,3.25
2009,2024-04-18,19:13:00,Downtown,Coffee,Americano,3.25,1,3.25
2010,2024-04-18,12:16:00,Riverside,Tea,Herbal Blend,3.1,1,3.1
2011,2024-04-18,08:28:00,Riverside,Coffee,Mocha,4.75,1,4.75
2012,2024-04-18,16:18:00,Downtown,Bakery,Bagel,2.75,1,2.75
2013,2024-04-18,06:21:00,Riverside,Coffee,Cold Brew,4.5,3,13.5
2014,2024-04-18,12:08:00,Downtown,Coffee,Espresso,2.75,2,5.5
2015,2024-04-18,14:36:00,Uptown Mall,Tea,Earl Grey,3.0,2,6.0
2016,2024-04-18,10:41:00,Uptown Mall,Bakery,Bagel,2.75,2,5.5
2017,2024-04-19,09:02:00,Downtown,Tea,Chai Latte,4.1,1,4.1
2018,2024-04-19,06:01:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
2019,2024-04-19,14:36:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
2020,2024-04-19,06:40:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
2021,2024-04-19,09:13:00,Downtown,Bakery,Blueberry Muffin,3.25,1,3.25
2022,2024-04-19,15:31:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
2023,2024-04-19,18:17:00,Downtown,Coffee,Espresso,2.75,1,2.75
2024,2024-04-19,18:51:00,Riverside,Coffee,Latte,4.25,1,4.25
2025,2024-04-19,12:25:00,Riverside,Tea,Chai Latte,4.1,1,4.1
2026,2024-04-19,09:10:00,Riverside,Coffee,Espresso,2.75,1,2.75
2027,2024-04-19,08:06:00,Uptown Mall,Coffee,Latte,4.25,2,8.5
2028,2024-04-19,10:02:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
2029,2024-04-19,11:07:00,Uptown Mall,Coffee,Americano,3.25,3,9.75
2030,2024-04-19,11:45:00,Riverside,Bakery,Bagel,2.75,1,2.75
2031,2024-04-19,10:42:00,Downtown,Coffee,Espresso,2.75,1,2.75
2032,2024-04-20,13:44:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
2033,2024-04-20,16:26:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
2034,2024-04-20,17:15:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
2035,2024-04-20,16:22:00,Downtown,Bakery,Croissant,3.5,2,7.0
2036,2024-04-20,06:57:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
2037,2024-04-20,07:58:00,Downtown,Bakery,Bagel,2.75,1,2.75
2038,2024-04-20,15:54:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
